STORECODE|STORENAME|BRAND|ZONE|REGION|DISTRICT|STORETYPE|STORESTATUS|MGRSNAME|MGRNAME|CITY|STATE|LATITUDE|LONGITUDE
TMW_2697|#2697Keizer Station|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|ABW5|Abigail Beth Walters|Keizer|OR|45.008817|-122.997384
TMW_4101|#4101Rosedale Marketplce|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|MEW33|Michael E Woerner|Roseville|MN|45.013316|-93.18017
MSP_0128|#0128 Cornwall, On|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|KKG11|Kristen Kathleen Grandmaison|Cornwall|ON|45.041693|-74.762774
KNG_0049|#0049 St. Louis Pk|KNG|KNG_R04|KNG_R04|KNG_R04_A|Brick & Mortar|Open|EW10|Eric Wells|Brooklyn Center|MN|45.052888|-93.322023
TMW_4110|#4110 Arbor Lakes|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|KD175|Kevin Danielson|Maple Grove|MN|45.095412|-93.442055
TMW_4109|#4109Riverdale Shopping Center|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|CJW52|Chris Judge Weber|Coon Rapids|MN|45.200797|-93.354837
MSP_0040|#0040 Saint John - Nb|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|NS115|Nic Shoniker|Saint John|NB|45.301753|-66.026581
MSP_0007|#0007 Ottawa|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|KM248|Kristina Mcdermid|Ottawa|ON|45.354493|-75.805518
MSP_0103|#0103 Ottawa South|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|BL28|Brigitte Lavoie|Ottawa|ON|45.359147|-75.657572
TMW_2666|#2666 Tigard, Or|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|BJM37|Brendan James Manceaux|Tigard|OR|45.397606|-122.748461
MSP_0082|#0082 Sherbrooke|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|MH252|Maxime Henri|Sherbrooke|QC|45.404297|-71.954094
MSP_0129|#0129 Vaudreuil, Qc|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|CA164|Christina Atme|Vaudreuil|QC|45.405858|-74.044071
MSP_0006|#0006 Ottawa - East|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|---|---|Ottawa|ON|45.412814|-75.644657
MSP_0017|#0017 Ottawa - Downtown|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|TS42|Tim Savoie|Ottawa|ON|45.418619|-75.699292
TMW_2695|#2695Clackamas Promenade|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|AS934|Alexander Sabanov|Clackamas|OR|45.432494|-122.572102
MSP_0064|#0064 Brossard|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|PAL10|Pierre A Lavergne|Brossard|QC|45.441038|-73.437443
MSP_0061|#0061 Lasalle|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|AAR67|Anthony Anthony Rouillard|Lasalle|QC|45.449494|-73.608814
MSP_0070|#0070 Orleans - Ottawa|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|CM167|Chad Maddex|Cumberland|ON|45.458514|-75.484939
MSP_0065|#0065 Pointe Claire|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|SB73|Stephanie Bedecs|Pointe Claire|QC|45.467717|-73.825847
MSP_0075|#0075 Montreal Downtown|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|WM35|Wadson Maignan|Montreal|QC|45.500985|-73.57197
MSP_0085|#0085 Saint Bruno|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|---|---|Saint Bruno|QC|45.502397|-73.376408
TMW_2670|#2670Tanasbourne Retail Ctr|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|LCR20|Lory Christine Roosna|Hillsboro|OR|45.539841|-122.868011
TMW_4112|#4112Crossroads Mall|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|---|---|Saint Cloud|MN|45.554554|-94.21019
MSP_0063|#0063 Laval|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|OA20|Omar Amokrane|Laval|QC|45.567461|-73.730489
MSP_0062|#0062 Saint Leonard|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|DM119|Domenico Miliziano|Saint Leonard|QC|45.595739|-73.572503
TMW_2663|#2663Westfield Vancouver|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|NFW2|Naomi Wolfe|Vancouver|WA|45.6576|-122.585
MSP_0117|#0117 Mascouche|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|PI5|Paul Imondi|Mascouche|QC|45.72235|-73.617358
TMW_1801|#1801 Billings, Mt|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|MML27|Mariah Marie Matteson|Billings|MT|45.754649|-108.575297
MSP_0078|#0078Uptown Centre|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|TC24|Theresa Cromwell|Fredericton|NB|45.939047|-66.663386
MSP_0095|#0095 Dieppe - N.B.|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|JAT83|Jennifer Ashley Thomas|Dieppe|NB|46.095594|-64.755814
TMW_2677|#2677Columbia Square|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|FR93|J Arthur Rios|Kennewick|WA|46.223467|-119.22301
MSP_0108|#0108 Charlottetown, P.E.I.|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|CGM19|Cory Glen Mahar|Charlottetown|PE|46.264531|-63.145342
MSP_0057|#0057 Trois Rivieres|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|---|---|Trois Rivieres|QC|46.331872|-72.56935
MSP_0126|#0126 North Bay|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|DT38|Dean Tiernay|North Bay|ON|46.3323|-79.47413
MSP_0022|#0022 Sudbury|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|LFL4|Lise Florence Lake|Sudbury|ON|46.522483|-80.942117
MSP_0046|#0046 Sault St. Marie|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|ZJG6|Zack James Gabriel Oconnor|Sault Ste. Marie|ON|46.542892|-84.317917
MSP_0066|#0066 Sainte Foy|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|JB108|Jessie Bouffard|Sainte Foy|QC|46.769951|-71.286093
TMW_4114|#4114Miller Hill Mall|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|JLO19|Jody Lynn Oster|Duluth|MN|46.805083|-92.160426
MSP_0091|#0091Galeries de la Capitale|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|AS467|Alex Savard|Quebec|QC|46.831194|-71.301092
TMW_4152|#4152 Bismarck|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|LMT28|Lynn Marie Turner|Bismarck|ND|46.832433|-100.810712
TMW_1802|#1802South Center Crossing Shopping Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|CEC32|Charles E Clay|Missoula|MT|46.8368|-114.038
MSP_0056|#0056 Lebourgneuf|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|MT56|Maurice Theriault|Lebourgneuf|QC|46.843636|-71.2737
TMW_4151|#4151 Fargo, Nd|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|TBG4|Trapper Bryant Grenz|Fargo|ND|46.861052|-96.855062
TMW_2681|#2681Target Place Plaza|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|JM2|Joe Mbang-Kollo|Olympia|WA|47.038235|-122.940294
TMW_2676|#2676South Hill Center|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|NM104|Nikita Miskevich|Puyallup|WA|47.152304|-122.295053
TMW_2685|#2685 Tacoma|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|SMB2|Stephen Michael Brink|Tacoma|WA|47.223517|-122.469559
KNG_0082|#0082 Tacoma|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|JID1|Jennifer Irene Dartt|Tacoma|WA|47.224859|-122.474311
TMW_2679|#2679 Auburn Wa|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|BPL1|Benny P Layacan|Auburn|WA|47.296071|-122.251088
KNG_0080|#0080 Seattle|KNG|KNG_R03|KNG_R03|KNG_R03_A|Brick & Mortar|Open|LAD15|Lionel Anthony Davis|Tukwila|WA|47.445598|-122.263545
TMW_2688|#2688 Tukwila|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|DMA3|Deena M Allen|Tukwila|WA|47.450921|-122.263074
MSP_0028|#0028 St. John's Nfld|MSP|MSP_C|MSP_C0|MSP_C001|Brick & Mortar|Open|AEH38|Eugene Eugene Hedd|St. John's|NL|47.551206|-52.782164
TMW_2692|#2692Downtown Seattle|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|JCS103|Jennifer Catherine Smith|Seattle|WA|47.609447|-122.335664
TMW_2684|#2684Bellevue Galleria|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|MSB4|Mary Susan Blevens|Bellevue|WA|47.614788|-122.198649
TMW_2687|#2687Overlake Fashion Plaza|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|RF64|Ryan Foster|Redmond|WA|47.628503|-122.141534
TMW_2690|#2690Kitsap Mall Plaza|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|BK113|Belinda Keel|Silverdale|WA|47.656976|-122.693447
TMW_2625|#2625 Treasure Valley|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|---|---|Nampa|ID|47.670786|-117.20183
TMW_2683|#2683 North Division|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|KEC1|Kevin Eugene Cook|Spokane|WA|47.703437|-117.411684
TMW_2682|#2682 Northgate|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|ANO4|Aladdin Nasir Omer|Seattle|WA|47.708796|-122.323
TMW_2686|#2686Alderwood Crossing|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|SLC60|Scott L Carlsen|Lynnwood|WA|47.832601|-122.270077
TMW_4153|#4153Columbia Mall|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|AB596|Amy Bernhagen|Grand Forks|ND|47.892858|-97.070529
MSP_0094|#0094 Chicoutimi - Pq|MSP|MSP_C|MSP_C0|MSP_C006|Brick & Mortar|Open|MB82|Mylene Bilodeau|Chicoutimi|QC|48.401311|-71.060661
MSP_0049|#0049 Thunder Bay|MSP|MSP_C|MSP_C0|MSP_C005|Brick & Mortar|Open|JJM113|Jeffrey Jeffrey Mehagan|Thunder Bay|ON|48.401775|-89.238978
MSP_0048|#0048Westshore Town Centre|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|AB477|Aaron Baiden|Victoria|BC|48.439828|-123.508047
MSP_0050|#0050 Victoria|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|NBM14|Noel Bolambot Martin|Victoria|BC|48.455158|-123.375083
TMW_2689|#2689Bellis Fair Mall|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|SS815|Steve Sherman|Bellingham|WA|48.786566|-122.488914
MSP_0081|#0081 - Abbotsford|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|RV40|Rishu Vasudeva|Abbotsford|BC|49.050169|-122.3181
MSP_0102|#0102 Langley|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|---|---|Langley|BC|49.120936|-122.664867
MSP_0019|#0019 Richmond|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|SK205|Steven Kim|Richmond|BC|49.168986|-123.136878
MSP_0011|#0011 Surrey|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|RF105|Richard Falconer|Surrey|BC|49.185478|-122.800536
MSP_0105|#0105 Nanaimo|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|CM528|Chand Mohammed Rizwan|Nanaimo|BC|49.191603|-123.96775
MSP_0010|#0010 Burnaby|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|JF51|Jack A. Fernandez|Burnaby|BC|49.227456|-122.995533
MSP_0039|#0039 Coquitlam|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|JD108|James Reid Faero|Coquitlam|BC|49.276544|-122.792631
MSP_0015|#0015 Vancouver - Downtown|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|AWB8|Adam Wayne Barkhouse|Vancouver|BC|49.284144|-123.115261
MSP_0059|#0059Park & Tilford Shopping Centre|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|HS33|Harkirat Singh|North Vancouver|BC|49.31015|-123.041381
MSP_0053|#0053 Lethbridge|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|JCL33|John Carl Logan|Lethbridge|AB|49.656869|-112.793447
MSP_0034|#0034St Vital Square|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|TLL24|Tami Linda Leclair|Winnipeg|MB|49.829669|-97.105194
MSP_0092|#0092 Brandon|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|MDG18|Melanie Diana Marie Gadsby|Brandon|MB|49.867508|-99.961039
MSP_0026|#0026 Winnipeg West|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|JO29|Johanna O'Leary|Winnipeg|MB|49.882342|-97.203111
MSP_0089|#0089-Kelowna|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|JT41|Jessica Terlesky|Kelowna|BC|49.882625|-119.453547
MSP_0027|#0027Crossroads Shopping Centre|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|TB43|Tanya Bundy|Winnipeg|MB|49.897158|-97.068472
MSP_0109|#0109 Medicine Hat|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|JSD28|Joe Scott Donaldson|Medicine Hat|AB|49.998281|-110.643894
MSP_0030|#0030 Regina|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|BSM12|Brent Stewart Macmillan|Regina|SK|50.463131|-104.616692
MSP_0107|#0107Aberdeen Village Centre|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|KAS66|Khyler Adam Scott|Kamloops|BC|50.654369|-120.377189
MSP_0111|#0111Shawnessy Towne Center|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|---|---|Calgary|AB|50.898283|-114.062044
MSP_0042|#0042Calgary Centre South|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|CJB81|Carter Jacob Banks|Calgary|AB|50.982181|-114.038878
MSP_0084|#0084Calgary Center North|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|RS89|Rahul Sheth|Calgary|AB|51.066275|-114.099069
MSP_0041|#0041 Calgary North East|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|HS155|Hargun Singh|Calgary|AB|51.080503|-113.985169
MSP_0067|#0067Crowfoot Crossing|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|JGS30|Joslyn Gabrielle Salwach|Calgary|AB|51.128161|-114.200031
MSP_0043|#0043 Saskatoon|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|CLL46|Clint Leigh Lang|Saskatoon|SK|52.127839|-106.664614
MSP_0052|#0052 Red Deer|MSP|MSP_C|MSP_C0|MSP_C002|Brick & Mortar|Open|LP34|Leah Cottle|Red Deer|AB|52.284028|-113.814864
MSP_0037|#0037Southpoint Shopping Centre|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|MJS90|Michael James Nolan|Edmonton|AB|53.465136|-113.494708
MSP_0036|#0036West Point Centre North|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|SS112|Sara Salvador|Edmonton|AB|53.539639|-113.622942
MSP_0071|#0071 Edmonton East|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|WC24|Wendy Constanza|Edmonton|AB|53.599431|-113.404161
MSP_0038|#0038White Oaks Square|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|LG42|Luigi Giampa|Edmonton|AB|53.600742|-113.532922
MSP_0112|#0112Spruceland Shopping Centre|MSP|MSP_C|MSP_C0|MSP_C010|Brick & Mortar|Open|AL223|Amit Luthra|Prince George|BC|53.918395|-122.783297
MSP_0125|#0125 Grande Prairie Alberta|MSP|MSP_C|MSP_C0|MSP_C004|Brick & Mortar|Open|AO134|Abigail Orosz|Grande Prairie|AB|55.17108|-118.844198
TMW_2801|#2801Dimond Crossing|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|JEK22|Jesse Edward Kernats|Anchorage|AK|61.145599|-149.869638
